ID_INCIDENTE,PRIORIDAD,TIEMPO_RESOLUCION_MIN,TIPO_INCUMPLIMIENTO,ES_CAMBIO_AUTORIZADO,RIESGO_CRITICIDAD,NIVEL_MADUREZ,FECHA_REGISTRO
INC-9CEF5094,Alta,64.73,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-07-09
INC-1CA987D5,Media,294.44,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-10-11
INC-46C7A713,Baja,653.17,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-09
INC-6A3541D1,Media,230.13,Error de Aplicación,1,Medio,Nivel 3,2025-06-03
INC-49A86489,Alta,263.35,Petición de Servicio,1,Alto,Nivel 3,2025-08-17
INC-F9F12C51,Baja,1152.56,Error de Aplicación,1,Bajo,Nivel 3,2025-07-03
INC-FD3FEF39,Alta,191.16,Error de Aplicación,1,Alto,Nivel 3,2025-05-16
INC-5B44C619,Baja,4275.92,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-05-15
INC-0EDA6B6B,Alta,337.94,Falla de Hardware,1,Alto,Nivel 3,2025-08-30
INC-7083301F,Baja,4105.72,Falla de Hardware,1,Bajo,Nivel 3,2025-09-03
INC-988961DF,Media,256.73,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-27
INC-59DABB22,Media,587.35,Petición de Servicio,1,Medio,Nivel 3,2025-05-12
INC-83632800,Alta,279.63,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-05
INC-555D9E61,Media,165.93,Petición de Servicio,1,Medio,Nivel 3,2025-04-18
INC-B0EBD847,Baja,137.59,Error en Plataforma Cloud (sin control),0,Alto,Nivel 3,2025-06-10
INC-89BF174B,Baja,2935.82,Falla de Hardware,1,Bajo,Nivel 3,2025-07-29
INC-2F8E3CE5,Media,945.71,Error de Aplicación,1,Medio,Nivel 3,2025-04-30
INC-BC7B725F,Media,626.89,Error de Aplicación,1,Medio,Nivel 3,2025-08-28
INC-0A1E0C91,Baja,2176.51,Petición de Servicio,1,Bajo,Nivel 3,2025-08-22
INC-DFCF5EB5,Baja,1864.86,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-07-29
INC-94066A49,Media,93.13,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-07-20
INC-0D207B29,Media,522.81,Error de Aplicación,1,Medio,Nivel 3,2025-07-06
INC-5E2860F5,Media,304.37,Petición de Servicio,1,Medio,Nivel 3,2025-06-16
INC-6DAF796D,Media,195.83,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-04-28
INC-23E97D08,Alta,460.52,Falla de Hardware,1,Alto,Nivel 3,2025-04-29
INC-A6C14B79,Media,887.12,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-10
INC-674D8C27,Media,1065.55,Falla de Hardware,1,Medio,Nivel 3,2025-10-05
INC-02747D7E,Baja,1444.53,Petición de Servicio,1,Bajo,Nivel 3,2025-07-14
INC-30E5513C,Alta,206.92,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-07-20
INC-53A1E45E,Media,386.96,Petición de Servicio,1,Medio,Nivel 3,2025-06-14
INC-19097E13,Media,193.81,Falla de Hardware,1,Medio,Nivel 3,2025-05-23
INC-7467028B,Media,307.06,Error de Aplicación,1,Medio,Nivel 3,2025-05-11
INC-A7F4E104,Alta,388.88,Error de Aplicación,1,Alto,Nivel 3,2025-05-02
INC-8F7CF62D,Media,995.01,Falla de Hardware,1,Medio,Nivel 3,2025-09-29
INC-C359C751,Media,814.76,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-10-04
INC-3F383F19,Media,715.62,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-07-12
INC-E0DEE2ED,Media,1332.96,Error de Aplicación,1,Medio,Nivel 3,2025-09-05
INC-093D3DD7,Media,160.37,Error de Aplicación,1,Medio,Nivel 3,2025-08-28
INC-BDAEDF79,Baja,1298.52,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-05-09
INC-3D4B7B9E,Media,542.91,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-20
INC-63B9D728,Baja,3406.19,Error de Aplicación,1,Bajo,Nivel 3,2025-06-15
INC-6D745990,Media,1429.67,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-03
INC-4DBF4B41,Alta,138.3,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-09-04
INC-86CF1FB6,Alta,423.44,Falla de Hardware,1,Alto,Nivel 3,2025-07-25
INC-0B870F7D,Media,1206.26,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-28
INC-EC98FEB0,Baja,1063.56,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-28
INC-5EFD4CE0,Baja,1797.2,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-06-18
INC-AE88F8B4,Baja,1840.63,Petición de Servicio,1,Bajo,Nivel 3,2025-05-24
INC-894B7B31,Media,1409.94,Falla de Hardware,1,Medio,Nivel 3,2025-08-22
INC-4931962A,Media,309.63,Error de Aplicación,1,Medio,Nivel 3,2025-06-05
INC-6F657ADA,Alta,389.62,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-10-13
INC-553E1B4D,Media,521.19,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-26
INC-54873A32,Media,1068.6,Error de Aplicación,1,Medio,Nivel 3,2025-04-24
INC-C7C3038A,Alta,219.0,Petición de Servicio,1,Alto,Nivel 3,2025-04-24
INC-8BB3D408,Alta,290.26,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-07-29
INC-71128334,Media,1209.0,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-20
INC-2633F270,Baja,3497.5,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-06-12
INC-F8C08BF4,Baja,3758.98,Falla de Hardware,1,Bajo,Nivel 3,2025-10-07
INC-F2C62E55,Baja,370.39,Falla de Hardware,1,Bajo,Nivel 3,2025-05-08
INC-C0E24839,Media,1015.03,Error de Aplicación,1,Medio,Nivel 3,2025-07-12
INC-9B36E635,Media,253.18,Petición de Servicio,1,Medio,Nivel 3,2025-05-26
INC-3DF7B104,Media,633.83,Petición de Servicio,1,Medio,Nivel 3,2025-10-06
INC-EA26F2A8,Baja,2424.07,Error en Plataforma Cloud (sin control),0,Alto,Nivel 3,2025-10-12
INC-4D0CD926,Alta,211.23,Petición de Servicio,1,Alto,Nivel 3,2025-07-11
INC-57DC29AE,Media,777.06,Petición de Servicio,1,Medio,Nivel 3,2025-08-27
INC-530A0C93,Baja,4305.41,Error en Plataforma Cloud (sin control),0,Alto,Nivel 3,2025-07-20
INC-4E1497D6,Media,246.6,Falla de Hardware,1,Medio,Nivel 3,2025-04-29
INC-2767E489,Media,992.13,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-14
INC-87B09ED9,Media,606.48,Error de Aplicación,1,Medio,Nivel 3,2025-07-09
INC-1B6A5090,Alta,89.85,Falla de Hardware,1,Alto,Nivel 3,2025-06-17
INC-8E1DC108,Media,279.06,Petición de Servicio,1,Medio,Nivel 3,2025-07-18
INC-4734F8F6,Media,1370.0,Petición de Servicio,1,Medio,Nivel 3,2025-07-12
INC-8EA221D8,Alta,425.82,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-10
INC-9F9D88CE,Alta,438.17,Error de Aplicación,1,Alto,Nivel 3,2025-07-23
INC-6050A26E,Baja,4284.44,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-04-23
INC-6B4B4571,Media,347.48,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-29
INC-2E347A3A,Media,550.51,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-23
INC-C8ACEDE6,Media,983.52,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-23
INC-7DB0B7E2,Baja,2151.97,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-10-03
INC-AA3B94ED,Media,637.38,Petición de Servicio,1,Medio,Nivel 3,2025-07-11
INC-06BB15DA,Media,553.78,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-27
INC-E96388E4,Baja,2613.88,Falla de Hardware,1,Bajo,Nivel 3,2025-10-11
INC-E6A2841C,Baja,2537.49,Falla de Hardware,1,Bajo,Nivel 3,2025-07-12
INC-C4F8117B,Alta,102.66,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-01
INC-4A6F6032,Baja,2101.31,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-17
INC-607F53D5,Media,823.79,Error de Aplicación,1,Medio,Nivel 3,2025-08-01
INC-5CBE9483,Media,847.0,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-16
INC-3EBB04FB,Alta,124.55,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-07-14
INC-3AB0E4E2,Alta,364.02,Error de Aplicación,1,Alto,Nivel 3,2025-08-19
INC-E21AB9FA,Baja,225.84,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-07
INC-4B8F2901,Media,549.67,Error de Aplicación,1,Medio,Nivel 3,2025-08-31
INC-A3395339,Media,1136.69,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-29
INC-D1F2D1CB,Baja,2488.35,Error de Aplicación,1,Bajo,Nivel 3,2025-09-13
INC-E414D123,Baja,1216.88,Falla de Hardware,1,Bajo,Nivel 3,2025-08-01
INC-C798B233,Alta,342.73,Error de Aplicación,1,Alto,Nivel 3,2025-07-12
INC-4B0DD96C,Media,843.0,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-10-10
INC-9683E755,Alta,388.31,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-23
INC-D01BC320,Baja,3207.11,Error de Aplicación,1,Bajo,Nivel 3,2025-05-01
INC-538724B0,Media,901.95,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-20
INC-0FC25AF6,Baja,2170.35,Error de Aplicación,1,Bajo,Nivel 3,2025-06-09
INC-73D3D4DB,Alta,89.93,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-21
INC-CEB686B1,Alta,147.6,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-07-18
INC-D4C98EF7,Media,638.36,Falla de Hardware,1,Medio,Nivel 3,2025-05-06
INC-07425FB8,Media,887.03,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-19
INC-D70F96F3,Alta,261.17,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-07-25
INC-9E27A336,Baja,1330.38,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-07-02
INC-19B1CC1E,Alta,32.91,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-08-29
INC-5F02871F,Media,744.81,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-08-30
INC-E0F99DA9,Baja,1319.63,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-19
INC-E184C106,Media,1073.76,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-10-06
INC-107FF8CF,Baja,220.57,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-01
INC-A1E20777,Alta,293.17,Error de Aplicación,1,Alto,Nivel 3,2025-08-14
INC-A0187022,Media,1359.23,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-29
INC-20B655D1,Alta,108.48,Falla de Hardware,1,Alto,Nivel 3,2025-04-27
INC-D60E01B3,Alta,242.24,Falla de Hardware,1,Alto,Nivel 3,2025-05-17
INC-ED1A318F,Baja,503.97,Falla de Hardware,1,Bajo,Nivel 3,2025-04-28
INC-77F89905,Alta,311.56,Falla de Hardware,1,Alto,Nivel 3,2025-08-18
INC-A52083E8,Media,819.73,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-07-03
INC-3DC38D88,Media,622.16,Error de Aplicación,1,Medio,Nivel 3,2025-10-12
INC-1FAF054C,Media,779.5,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-10-05
INC-4F27C2E5,Baja,3885.61,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-07-21
INC-E25B1D33,Alta,118.33,Petición de Servicio,1,Alto,Nivel 3,2025-06-05
INC-03A4D63E,Media,91.14,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-11
INC-FCBBD30E,Baja,3738.99,Falla de Hardware,1,Bajo,Nivel 3,2025-05-03
INC-7E4FBE82,Media,856.42,Petición de Servicio,1,Medio,Nivel 3,2025-09-26
INC-30531AA9,Baja,3860.77,Error en Plataforma Cloud (sin control),0,Alto,Nivel 3,2025-08-23
INC-742EF6A6,Alta,298.63,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-20
INC-C76B0994,Media,1178.02,Error de Aplicación,1,Medio,Nivel 3,2025-10-12
INC-C42CAC4B,Media,652.95,Error de Aplicación,1,Medio,Nivel 3,2025-06-19
INC-DCC69AC9,Baja,3269.41,Petición de Servicio,1,Bajo,Nivel 3,2025-08-26
INC-288D71E5,Baja,3954.77,Cambio No Autorizado en HCE,0,Medio,Nivel 3,2025-07-12
INC-2F0FE650,Media,849.53,Petición de Servicio,1,Medio,Nivel 3,2025-09-19
INC-30D15D85,Media,309.48,Error de Aplicación,1,Medio,Nivel 3,2025-05-02
INC-135E32A9,Alta,150.96,Petición de Servicio,1,Alto,Nivel 3,2025-06-18
INC-141C9550,Media,334.13,Falla de Hardware,1,Medio,Nivel 3,2025-07-01
INC-F8EBC478,Media,400.66,Falla de Hardware,1,Medio,Nivel 3,2025-07-10
INC-25FABC3B,Baja,1406.94,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-08-03
INC-D2036D13,Media,826.08,Petición de Servicio,1,Medio,Nivel 3,2025-05-03
INC-E649740A,Media,871.43,Petición de Servicio,1,Medio,Nivel 3,2025-10-01
INC-816F6E4F,Alta,221.92,Petición de Servicio,1,Alto,Nivel 3,2025-09-04
INC-FEAF1A93,Alta,306.94,Petición de Servicio,1,Alto,Nivel 3,2025-10-13
INC-9F626208,Alta,66.71,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-06-13
INC-9CD0B861,Media,181.15,Error de Aplicación,1,Medio,Nivel 3,2025-09-28
INC-F4FFD44C,Baja,841.68,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-07-04
INC-B40ECAF5,Media,774.95,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-16
INC-0F014E76,Media,355.31,Error de Aplicación,1,Medio,Nivel 3,2025-08-07
INC-B268C1D6,Alta,157.48,Error de Aplicación,1,Alto,Nivel 3,2025-08-15
INC-99B49B87,Baja,1801.31,Error de Aplicación,1,Bajo,Nivel 3,2025-05-20
INC-9BDEFEBE,Baja,3529.84,Petición de Servicio,1,Bajo,Nivel 3,2025-06-25
INC-8178FD5A,Alta,36.24,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-05-03
INC-5ADCF408,Baja,2847.39,Error de Aplicación,1,Bajo,Nivel 3,2025-05-06
INC-0D076205,Media,983.05,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-14
INC-1B49F6F8,Alta,389.4,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-24
INC-71829CFD,Media,1347.2,Falla de Hardware,1,Medio,Nivel 3,2025-09-24
INC-0B15A3F0,Media,87.79,Error de Aplicación,1,Medio,Nivel 3,2025-07-27
INC-AE821FB4,Alta,99.2,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-08-14
INC-9623DEEC,Baja,3841.92,Petición de Servicio,1,Bajo,Nivel 3,2025-09-08
INC-AAA6CAC3,Baja,2045.78,Falla de Hardware,1,Bajo,Nivel 3,2025-06-12
INC-5E2D4558,Media,839.14,Error de Aplicación,1,Medio,Nivel 3,2025-07-08
INC-66ECAB47,Media,974.98,Petición de Servicio,1,Medio,Nivel 3,2025-08-23
INC-B99654FE,Media,997.11,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-04-29
INC-8D9E041B,Media,1345.8,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-18
INC-F1B504B8,Media,1435.79,Falla de Hardware,1,Medio,Nivel 3,2025-04-22
INC-A5AAA00F,Alta,354.07,Falla de Hardware,1,Alto,Nivel 3,2025-07-22
INC-F94D4C52,Media,456.37,Error de Aplicación,1,Medio,Nivel 3,2025-07-19
INC-4A8CD6BB,Baja,3814.96,Petición de Servicio,1,Bajo,Nivel 3,2025-08-04
INC-D738E965,Media,127.92,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-14
INC-69971374,Alta,133.99,Petición de Servicio,1,Alto,Nivel 3,2025-09-01
INC-DFCD334D,Baja,3889.02,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-06-06
INC-E573FFC2,Alta,145.29,Problema de Red/Conectividad,1,Alto,Nivel 3,2025-09-10
INC-04F19146,Media,364.5,Error de Aplicación,1,Medio,Nivel 3,2025-06-06
INC-12D057A0,Alta,92.16,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-07-12
INC-5940CDD1,Media,1245.57,Error de Aplicación,1,Medio,Nivel 3,2025-06-23
INC-3A2F0494,Baja,2220.24,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-07-09
INC-B842BAD3,Media,991.35,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-28
INC-36F3354A,Alta,137.58,Petición de Servicio,1,Alto,Nivel 3,2025-06-12
INC-54907A4D,Baja,3303.77,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-09-29
INC-7646AC5C,Baja,3312.02,Petición de Servicio,1,Bajo,Nivel 3,2025-06-17
INC-227CD107,Baja,1432.91,Petición de Servicio,1,Bajo,Nivel 3,2025-04-23
INC-EAAD6F14,Alta,214.81,Error de Aplicación,1,Alto,Nivel 3,2025-08-06
INC-73C4E6F4,Media,349.37,Petición de Servicio,1,Medio,Nivel 3,2025-10-11
INC-83F7566C,Baja,4221.56,Falla de Hardware,1,Bajo,Nivel 3,2025-10-13
INC-F07A8D44,Baja,2831.53,Falla de Hardware,1,Bajo,Nivel 3,2025-05-12
INC-C808C3FC,Alta,450.54,Petición de Servicio,1,Alto,Nivel 3,2025-09-17
INC-8EAB43D2,Alta,166.52,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-05-05
INC-67A16CA8,Media,1139.01,Petición de Servicio,1,Medio,Nivel 3,2025-04-25
INC-D544D926,Baja,3336.61,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-06-16
INC-8CE0048C,Media,1014.48,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-05-06
INC-04A45B27,Media,1392.58,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-07-31
INC-183318BF,Alta,207.1,Error de Aplicación,1,Alto,Nivel 3,2025-06-05
INC-05346087,Media,240.39,Falla de Hardware,1,Medio,Nivel 3,2025-07-06
INC-11EB24CC,Baja,2941.18,Falla de Hardware,1,Bajo,Nivel 3,2025-09-13
INC-64A28AA4,Media,1066.45,Error de Aplicación,1,Medio,Nivel 3,2025-09-04
INC-A0C22751,Baja,2535.25,Petición de Servicio,1,Bajo,Nivel 3,2025-09-03
INC-260D0F5F,Baja,988.64,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-04-26
INC-6CB9BCD9,Alta,257.01,Petición de Servicio,1,Alto,Nivel 3,2025-06-20
INC-AF10DDDB,Media,490.82,Error de Aplicación,1,Medio,Nivel 3,2025-09-21
INC-E028B72A,Media,649.9,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-04-24
INC-D8A2232E,Baja,2829.92,Falla de Hardware,1,Bajo,Nivel 3,2025-09-12
INC-15DDCE74,Media,1088.4,Falla de Hardware,1,Medio,Nivel 3,2025-05-08
INC-5DB8EA90,Media,380.47,Petición de Servicio,1,Medio,Nivel 3,2025-05-04
INC-2AA36020,Baja,1822.37,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-10-09
INC-C0AA4C06,Media,431.44,Error de Aplicación,1,Medio,Nivel 3,2025-10-05
INC-2DFBC2D5,Baja,954.25,Error de Aplicación,1,Bajo,Nivel 3,2025-04-25
INC-A966E2D9,Media,1141.07,Petición de Servicio,1,Medio,Nivel 3,2025-06-09
INC-FF5D2522,Alta,439.16,Problema de Infraestructura (por cambio no aprobado),0,Crítico,Nivel 3,2025-05-12
INC-3A2B7303,Media,570.92,Falla de Hardware,1,Medio,Nivel 3,2025-07-19
INC-48634CBD,Baja,3275.37,Petición de Servicio,1,Bajo,Nivel 3,2025-07-25
INC-187D64FB,Media,1297.85,Falla de Hardware,1,Medio,Nivel 3,2025-05-12
INC-C6E2B6FA,Baja,3673.72,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-05-20
INC-76280CC1,Baja,887.82,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-04-24
INC-4BB7686C,Media,1379.68,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-09-01
INC-EDCBD557,Baja,1702.04,Error de Aplicación,1,Bajo,Nivel 3,2025-06-03
INC-E969D951,Alta,182.66,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-08-01
INC-13933C7F,Alta,58.09,Error de Aplicación,1,Alto,Nivel 3,2025-06-09
INC-6EBF4D5C,Alta,248.78,Falla de Hardware,1,Alto,Nivel 3,2025-10-01
INC-536B05F7,Baja,577.86,Petición de Servicio,1,Bajo,Nivel 3,2025-08-13
INC-1ADC24AE,Media,402.98,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-06
INC-31CE6183,Alta,172.62,Petición de Servicio,1,Alto,Nivel 3,2025-07-06
INC-E533596B,Media,1176.18,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-09
INC-BC5734E3,Media,1268.17,Error de Aplicación,1,Medio,Nivel 3,2025-07-21
INC-0705A4AB,Alta,166.11,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-07-27
INC-170F42A8,Baja,3726.53,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-09-14
INC-E0757E5E,Baja,3720.37,Falla de Hardware,1,Bajo,Nivel 3,2025-06-17
INC-DE35CEBE,Media,1115.22,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-06-01
INC-C89FE3AD,Baja,736.12,Falla de Hardware,1,Bajo,Nivel 3,2025-07-12
INC-5037DAFE,Media,1012.65,Petición de Servicio,1,Medio,Nivel 3,2025-07-24
INC-DD68552E,Baja,4089.1,Error de Aplicación,1,Bajo,Nivel 3,2025-05-25
INC-09B78ECA,Media,1001.91,Error de Aplicación,1,Medio,Nivel 3,2025-09-06
INC-35AAAFEF,Media,517.63,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-08
INC-36EC682A,Alta,255.26,Error de Aplicación,1,Alto,Nivel 3,2025-07-05
INC-6FEFEF5E,Baja,2832.05,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-05-02
INC-E2468EAC,Media,764.59,Problema de Red/Conectividad,1,Medio,Nivel 3,2025-07-29
INC-06440C23,Alta,83.98,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-25
INC-8067FB1B,Alta,170.43,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-09-04
INC-6837EA3A,Media,1167.31,Petición de Servicio,1,Medio,Nivel 3,2025-08-02
INC-4D58FF8D,Media,1248.76,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-02
INC-B48E70F5,Baja,696.66,Falla de Hardware,1,Bajo,Nivel 3,2025-04-25
INC-B6CB91E7,Baja,4120.02,Falla de Hardware,1,Bajo,Nivel 3,2025-05-20
INC-325C73C2,Alta,177.97,Falla de Hardware,1,Alto,Nivel 3,2025-09-20
INC-E4ED9BDC,Baja,2901.72,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-28
INC-348AB721,Alta,368.32,Error de Aplicación,1,Alto,Nivel 3,2025-10-04
INC-6E4F981E,Baja,3530.17,Petición de Servicio,1,Bajo,Nivel 3,2025-07-11
INC-DA67C4A9,Baja,4092.15,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-09
INC-929B9BBA,Media,491.83,Petición de Servicio,1,Medio,Nivel 3,2025-06-19
INC-84841B63,Baja,3725.73,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-15
INC-E488B165,Media,241.73,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-05-20
INC-B9D743DA,Media,1032.96,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-10-09
INC-7C6305D2,Baja,3236.31,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-04-28
INC-D55FACA8,Media,995.26,Error de Aplicación,1,Medio,Nivel 3,2025-09-14
INC-CC6D2D6E,Media,408.19,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-07-22
INC-CADE2CCF,Media,1264.8,Error de Aplicación,1,Medio,Nivel 3,2025-08-15
INC-8CD715A7,Baja,829.21,Problema de Red/Conectividad,1,Bajo,Nivel 3,2025-09-04
INC-5294EB68,Media,134.02,Petición de Servicio,1,Medio,Nivel 3,2025-07-12
INC-50C645B6,Alta,352.86,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-07-27
INC-64AB405D,Baja,2117.0,Error en Plataforma Cloud (sin control),0,Alto,Nivel 3,2025-07-21
INC-67FB72CA,Baja,3686.21,Error de Aplicación,1,Bajo,Nivel 3,2025-10-06
INC-AFF68804,Alta,202.53,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-08-08
INC-0482B107,Alta,105.73,Error de Aplicación,1,Alto,Nivel 3,2025-06-02
INC-BD95E899,Alta,406.4,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-13
INC-9C941B42,Media,817.5,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-27
INC-0D4B7DD7,Media,321.09,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-08-15
INC-703F3AC8,Baja,3145.61,Petición de Servicio,1,Bajo,Nivel 3,2025-08-12
INC-159DA666,Media,765.34,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-04-21
INC-3B357CDC,Media,893.95,Error de Aplicación,1,Medio,Nivel 3,2025-07-21
INC-EA6F34D0,Media,696.04,Petición de Servicio,1,Medio,Nivel 3,2025-05-07
INC-AB677243,Baja,3600.58,Falla de Hardware,1,Bajo,Nivel 3,2025-09-15
INC-8C1F1B49,Media,1204.8,Error de Aplicación,1,Medio,Nivel 3,2025-08-22
INC-8D4DAE17,Baja,3099.43,Error de Aplicación,1,Bajo,Nivel 3,2025-08-18
INC-347A864F,Media,205.45,Falla de Hardware,1,Medio,Nivel 3,2025-09-09
INC-587ADF08,Alta,407.48,Petición de Servicio,1,Alto,Nivel 3,2025-05-07
INC-4B340262,Media,986.0,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-06-09
INC-80BBE0F8,Media,1021.89,Error de Aplicación,1,Medio,Nivel 3,2025-09-01
INC-9F43C1CF,Media,560.92,Falla de Hardware,1,Medio,Nivel 3,2025-09-15
INC-D26E915A,Alta,425.68,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-07-29
INC-3F741507,Alta,356.42,Petición de Servicio,1,Alto,Nivel 3,2025-08-05
INC-6F791BC9,Baja,592.88,Error de Aplicación,1,Bajo,Nivel 3,2025-08-10
INC-44ADAD62,Alta,213.5,Incidente de Seguridad Menor,1,Alto,Nivel 3,2025-06-12
INC-5CA4512A,Baja,3842.8,Incidente de Seguridad Menor,1,Bajo,Nivel 3,2025-08-22
INC-7E20754D,Media,125.13,Cambio No Autorizado en HCE,0,Medio,Nivel 3,2025-09-14
INC-432547BC,Media,1386.75,Falla de Hardware,1,Medio,Nivel 3,2025-09-13
INC-CF608558,Media,997.24,Incidente de Seguridad Menor,1,Medio,Nivel 3,2025-09-25
INC-D654CD58,Media,931.3,Petición de Servicio,1,Medio,Nivel 3,2025-08-14
